,Unnamed: 0,y
166,181,2.53971840794
167,182,3.43411634245
168,185,2.45611665958
169,187,3.29742921973
170,188,2.8121218256
171,189,2.78484435265
172,190,2.87570520496
173,191,0.932879871561
174,192,1.56507417992
175,193,2.92132463499
176,194,1.66430008789
177,196,2.54498961796
178,197,2.17408592616
179,198,2.09201572299
180,199,2.42071211823
181,200,3.71109034232
182,201,2.78626564793
183,202,1.53139254615
184,203,3.11824911755
185,204,2.61845230901
186,205,2.28999685253
187,206,2.697386016
188,207,2.64235329587
189,208,3.60421884014
190,209,2.27735823632
191,210,3.00056147896
192,211,2.86612939939
193,212,2.64079226253
194,213,2.80306397166
195,214,2.7687889368
196,215,3.06850847966
197,216,1.79622085809
198,217,3.03810959967
199,218,2.83219151044
200,220,1.73875961725
201,221,3.22561211524
202,222,1.66338023579
203,223,2.48928531527
204,224,2.88153489518
205,225,2.87943749933
206,227,2.41631504673
207,228,2.65764058235
208,229,2.48261026104
209,230,2.50071936754
210,231,3.24539322382
211,232,3.10205381111
212,233,3.28743704615
213,234,2.65634205368
214,235,3.41163718225
215,236,2.57981577886
216,237,3.97185679704
217,238,2.66591453323
218,239,2.30755821238
219,240,4.22228544383
220,241,1.27457165428
221,242,1.72021116326
222,243,2.32484380437
223,244,2.62013856508
224,245,3.35423844184
225,246,2.84782851671
226,247,2.03097283491
227,248,2.01143464431
228,249,2.28978022734
229,250,1.33141588635
230,252,3.37519011976
231,253,2.31285287674
232,254,3.71087579501
233,255,2.12165177301
234,256,3.13283727806
235,257,2.68290613304
236,260,2.11592119365
237,261,2.74308787584
238,263,2.89975135891
239,264,2.60554766871
240,267,2.46695872842
241,268,2.31152305493
242,270,2.9665225375
243,271,2.25311228977
244,272,2.8362584873
245,273,1.46274926215
246,275,2.27283628805
247,276,3.0097934687
248,277,3.20488771566
249,279,3.19147715389
250,280,1.84360425645
251,281,2.92259650841
252,282,2.25877973928
253,283,1.87455447492
254,284,2.4511075024
255,285,2.23678506277
256,286,1.8985285257
257,288,3.5556171876
258,289,3.07017073344
259,290,3.34865336856
260,291,1.59669450249
261,292,2.35442803637
262,293,2.50957448269
263,294,2.67987243753
264,295,2.66953905134
265,297,2.66318222665
266,298,2.3892422397
267,299,1.86024214957
268,300,2.41433112214
269,301,2.43259586692
270,302,2.18402611315
271,303,2.13630083908
272,304,1.84142811137
273,305,2.73776572947
274,306,2.97954775603
275,307,2.74309327607
276,308,3.0409939617
277,309,2.33107074198
278,310,2.80206317221
279,311,3.15865869761
280,312,3.15434056819
281,313,2.27343741486
282,314,2.71323756629
283,315,1.95789600068
284,317,2.40669076425
285,318,1.91279795273
286,319,2.68852928484
287,320,2.09938247754
288,322,2.17216895851
289,323,1.89363285664
290,324,2.63369006258
291,325,2.58094397626
292,326,2.3491641288
293,327,3.89602446122
294,329,2.19946975626
295,330,1.74368762732
296,332,1.91041818729
297,333,3.40250755804
298,334,3.38989883012
299,335,2.31181847483
300,336,2.71181149664
301,337,2.45897749322
302,338,3.03354463502
303,339,2.43572600892
304,340,2.37891155332
305,341,3.17574107719
306,342,2.93776552586
307,343,2.32945788644
308,344,2.78666924615
309,345,2.11177197683
310,346,2.44201110764
311,347,3.35106782401
312,348,2.67752215185
313,349,2.93419277253
314,350,3.28714144639
315,353,2.51124442538
316,354,2.80854584052
317,355,2.42089603085
318,356,3.19349371876
319,357,3.14112226816
320,358,3.28321570045
321,359,2.19387846949
322,360,2.66637525426
323,361,2.2553828848
324,362,2.01837789454
325,363,2.39389622477
326,364,2.39328494576
327,365,2.48553469927
328,366,1.75470061584
329,367,2.95198102696
330,368,3.18728479497
331,369,2.92981549999
332,370,1.58381580703
333,371,1.65962562969
334,372,3.21022275879
335,373,3.83736721004
336,374,3.4360417901
337,375,2.49449774391
338,377,2.83108473254
339,378,3.59959650813
340,379,3.04425183161
341,380,2.77649092899
342,381,2.03055463737
343,382,2.00352971172
344,383,3.13421571352
345,384,2.55991344056
346,385,3.51232712611
347,386,3.35109204608
348,387,2.00472097458
349,388,2.54365705932
350,390,2.20991982437
351,392,2.62449816582
352,393,2.687301151
353,394,2.81101109941
354,395,3.50424338451
355,396,2.71910337263
356,397,2.97281206435
357,398,2.74293589841
358,399,2.85130750427
359,400,2.82475695515
360,401,2.39287320284
361,402,2.01542106591
362,403,3.46792767624
363,404,2.96371497932
364,406,2.26004999983
365,407,3.28365463592
366,408,3.75606702655
367,409,2.32450875406
368,410,1.57529624384
369,411,2.04018630982
370,412,2.96386119789
371,413,2.62295128611
372,414,2.96601645678
373,415,2.09062414326
374,419,3.45256859142
375,420,2.52762112486
376,421,1.97136184208
377,422,3.54353342898
378,423,2.44348211693
379,424,2.21535087416
380,425,3.36999940689
381,426,2.9941302498
382,427,2.94237958723
383,428,3.43897018067
384,430,2.09599355049
385,431,1.87083153017
386,432,3.14369866263
387,433,2.05354264908
388,434,2.4187203966
389,435,2.86794949684
390,436,3.20666538737
391,437,1.98070303169
392,438,2.56754961139
393,439,2.16569968021
394,440,2.50021373833
395,441,1.88283023688
396,442,2.79874158619
397,443,2.05917628359
398,444,2.00294237804
399,445,2.0195584981
400,446,2.59764693689
401,448,1.84161864207
402,449,3.43206004657
403,450,2.89431046245
404,451,2.80162494033
405,453,3.61743482394
406,454,3.64094837727
407,455,1.34386556817
408,456,1.99757324824
409,457,3.27197401289
410,458,2.99301937555
411,459,2.22253635382
412,460,2.05184357073
413,461,3.55298841427
414,462,2.0497471367
415,463,3.24081025998
416,464,3.10149813013
417,465,3.38641141203
418,466,3.43952713239
419,467,2.04836399922
420,468,3.17346927776
421,469,2.74715402925
422,470,1.33982171801
423,471,4.08456309996
424,472,2.71393443531
425,473,2.57783732294
426,474,2.42328120684
427,475,2.4865454151
428,477,2.87534818612
429,478,3.34471139348
430,481,3.29341573148
431,482,2.35650299154
432,483,2.81579257448
433,484,2.11731496169
434,485,2.85510971577
435,486,3.95973086876
436,487,2.63855329772
437,488,3.31318608485
438,489,1.66491651509
439,490,3.12607164788
440,491,1.69327191481
441,492,2.20695321642
442,493,2.86647873366
443,494,3.75971558017
444,495,1.59964064482
445,497,2.68159167196
446,498,2.90754481289
447,499,2.02785407389
448,500,3.23825812487
449,501,2.87935584663
450,502,3.06438554464
451,503,2.3845109007
452,504,2.4402903603
453,505,2.6801727411
454,506,2.03253635731
455,507,2.51004456995
456,508,2.23242831905
457,509,2.62670182128
458,510,2.72413942372
459,511,2.63294091804
460,512,3.42566703312
461,513,2.83876270837
462,514,2.81019500798
463,515,1.65454296146
464,516,3.0403562708
465,517,2.39220507324
466,518,2.13363173039
467,519,2.05930861642
468,520,2.54442789013
469,521,2.87276307696
470,522,2.17711356209
471,524,2.82516952433
472,525,3.06738742119
473,526,2.95637778747
474,527,3.26957253486
475,528,3.50161248571
476,529,2.08668368087
477,531,3.3083447511
478,532,2.39716552334
479,533,2.86845566802
480,534,2.95204824861
481,535,2.14750228031
482,536,3.49355454403
483,537,1.67515624669
484,538,3.06261527495
485,540,3.12296471342
486,542,1.953520136
487,544,2.78665635324
488,545,1.56900449183
489,546,2.43703697494
490,547,2.23996813328
491,548,3.23407768281
492,549,3.12733669511
493,550,3.04299508859
494,552,1.72105303974
495,554,2.34103927703
496,555,2.26737646177
497,556,2.82752166397
498,557,3.22896700683
499,558,2.06544810449
500,559,2.54720943398
501,560,2.59458746448
502,561,3.20914185558
503,562,2.39916065356
504,563,1.8366663741
505,564,3.07184013683
506,565,3.494541713
507,566,2.31068492713
508,567,1.46592292744
509,568,2.36431350312
510,569,2.62113095021
511,570,2.14629426695
512,571,2.30553806829
513,572,3.23865434118
514,573,2.22451526831
515,574,2.23457308481
516,575,1.16919218253
517,576,3.15558660773
518,577,2.66563440419
519,578,2.29569921308
520,579,2.57489295684
521,580,3.88910533997
522,581,1.84956828582
523,582,2.32818372291
524,583,3.20988833878
525,584,1.93606816091
526,585,2.37495559886
527,586,2.34716865662
528,587,3.34864616169
529,588,3.37048878143
530,589,1.50223590313
531,590,2.26441256895
532,591,3.7721876056
533,592,2.17878451763
534,593,2.15061841265
535,594,2.43473951394
536,595,2.64357503601
537,596,1.93312794578
538,597,2.65367409669
539,598,1.90868250095
540,599,1.95260578147
541,600,3.28299023207
542,601,2.53008958818
543,602,1.71553624143
544,604,1.843832709
545,605,2.7256100486
546,606,2.96778352431
547,607,1.76479949191
548,608,3.06596518335
549,609,2.92109622443
550,610,3.04383091873
551,611,1.6990390979
552,612,3.03980182786
553,613,2.27356120364
554,615,3.24615976564
555,616,3.02280697955
556,617,3.64293033038
557,618,1.93571340986
558,620,2.12803528341
559,621,2.90008791514
560,622,3.95431195349
561,623,2.07513550451
562,624,2.41652550163
563,625,2.14216666345
564,626,2.4977135186
565,627,1.97711550922
566,628,2.43075440005
567,629,2.83480782246
568,630,2.76544125999
569,632,3.43335887761
570,633,2.3007263699
571,634,2.75137908687
572,635,2.98540227601
573,636,3.23412385264
574,637,1.89074507289
575,638,2.32698625835
576,639,2.3045188386
577,640,3.13310205988
578,641,2.8672050987
579,642,2.23134456067
580,643,3.05362689277
581,644,2.82521924699
582,645,1.98213538735
583,646,2.43530221583
584,647,2.26080654594
585,648,3.40541490265
586,649,2.80918797204
587,650,2.5669141945
588,651,2.33198124452
589,652,3.30320380747
590,653,2.33430192455
591,654,2.58785305848
592,655,2.12008950133
593,656,2.18118808517
594,658,2.4240234258
595,659,2.00733722643
596,661,3.58233944844
597,662,3.69360530437
598,664,2.78004415822
599,666,1.45188634632
600,667,3.17037454636
601,668,2.78021191144
602,669,2.86635704864
603,670,1.99690759082
604,671,2.21719794504
605,672,2.48456013235
606,673,2.72433268321
607,674,3.03418830235
608,675,4.01440798475
609,676,2.70715702018
610,677,1.47158347911
611,678,2.41460456249
612,679,2.42565923582
613,681,1.80233889517
614,683,3.31290597681
615,684,2.29055961193
616,686,2.5906524553
617,688,2.0426566364
618,689,1.71915862995
619,690,2.03157361743
620,691,2.96612839196
621,692,2.08633302612
622,693,2.14459619857
623,694,2.44938167295
624,695,3.33018180019
625,696,2.07210701553
626,697,2.89392577683
627,698,2.15727383434
628,699,2.95624303536
629,700,1.7836989991
630,701,2.58850682563
631,703,2.16281313754
632,704,3.13385368321
633,705,3.37317558735
634,706,3.17023974393
635,707,2.78755338949
636,708,2.38385644701
637,709,2.29848105651
638,710,2.6919244592
639,711,2.51764906121
640,712,3.51736759136
641,713,2.19617876766
642,714,1.91277298669
643,716,2.01636628296
644,717,2.43576784145
645,718,2.81561073108
646,719,2.06900872671
647,720,3.19868471041
648,721,3.42958555419
649,723,2.39963347907
650,725,1.97204186031
651,726,2.69959429903
652,727,2.76075808829
653,728,1.37952546327
654,730,2.21170984596
655,733,2.92018850369
656,734,1.93607755656
657,736,2.54590801413
658,737,3.73939704568
659,738,1.7077916389
660,739,3.30463207259
661,740,1.86268705945
662,741,2.26248250083
663,742,2.58831131205
664,743,3.44245678381
665,744,2.17662472788
666,745,2.33146178732
667,746,3.91776654124
668,747,2.29762681759
669,748,2.6952675694
670,749,3.06358825884
671,750,3.00562983613
672,751,2.93703667439
673,752,2.84752856284
674,753,2.27359002771
675,754,3.02441383344
676,755,2.53912865617
677,756,3.48717317234
678,757,2.52365577715
679,758,3.3473249654
680,759,3.11995887548
681,760,2.26856895939
682,761,2.17235901098
683,762,2.86058723358
684,763,3.3313630303
685,764,3.33697390368
686,765,3.27102355826
687,766,2.48201526776
688,768,3.30742216565
689,769,2.9227774305
690,770,3.57673346591
691,771,3.43387192233
692,773,3.3112455108
693,774,2.69521021423
694,775,2.12923018585
695,776,1.71977178486
696,777,2.36871858316
697,778,2.60151572537
698,779,3.43488558474
699,781,2.3014791393
700,782,2.86422753666
701,783,1.7727999319
702,784,2.99695677528
703,785,2.96483115339
704,786,2.90524406293
705,787,2.95714511337
706,788,2.26479806852
707,789,2.81013563722
708,790,3.1806015626
709,791,2.21122880912
710,792,2.81358929966
711,793,2.44021482978
712,794,3.06087964964
713,795,2.65357888191
714,796,2.71277752057
715,797,2.69658619375
716,798,3.5322566935
717,799,2.09837378492
718,800,2.09939887703
719,801,2.60493674116
720,802,1.86314173103
721,803,2.71071671854
722,804,2.49418229456
723,805,1.55068067589
724,806,2.9167134174
725,807,1.77350443045
726,808,3.66505066391
727,809,2.46269141446
728,810,3.60857174958
729,812,2.95148481674
730,813,2.28519354764
731,814,2.12146762982
732,815,2.81012208701
733,816,2.92245169579
734,817,3.14653316503
735,818,2.18416158094
736,819,2.44906242954
737,820,2.58799052092
738,821,3.2493368923
739,823,2.56373119718
740,824,1.95805213813
741,825,2.40690009107
742,826,3.0597853919
743,827,2.14389236907
744,828,2.53180667749
745,829,2.53093452285
746,830,2.5752689813
747,831,2.61150968902
748,832,3.00781986496
749,833,3.51804313572
750,834,2.10206445105
751,835,3.35465134772
752,836,1.42287787501
753,837,3.45767661544
754,838,3.20565192838
755,839,2.35010939772
756,840,3.49433715527
757,841,2.52196291294
758,842,3.19843984177
759,843,2.58292073486
760,844,2.87500353531
761,845,2.12391846049
762,846,3.13376241559
763,847,1.43411821952
764,848,3.29163908733
765,849,2.32395042862
766,850,2.74801843133
767,852,2.39725187784
768,853,2.53945447312
769,855,2.52628898659
770,856,2.56745637179
771,857,3.30323422267
772,858,2.85796060908
773,859,1.48360945355
774,860,2.54458686735
775,861,2.56905412916
776,862,2.2126997237
777,863,2.63715582735
778,864,3.03919540139
779,865,1.60991507476
780,866,2.60921061831
781,867,2.70921963325
782,868,3.51140549879
783,869,2.46828244816
784,870,2.40158172868
785,872,3.2519104732
786,873,2.51363385205
787,874,2.91097339417
788,875,2.94688873926
789,876,3.41747306828
790,877,2.30375862095
791,878,2.03687843007
792,879,2.04546330004
793,881,3.39920345118
794,882,1.54951398369
795,883,3.77583541034
796,884,2.82992968134
797,885,1.3184525301
798,886,2.30943372864
799,887,3.21399138623
800,888,2.56730080125
801,889,2.83039362942
802,890,3.54243924198
803,891,2.28296882516
804,892,3.12799323731
805,893,2.44728121111
806,894,2.23386891949
807,895,1.99423096719
808,896,3.16218115024
809,897,2.10581223351
810,898,3.07029231027
811,899,2.60013497255
812,900,2.42358798807
813,901,2.29709564686
814,902,3.11706067612
815,905,3.54028334817
816,906,2.0175296978
817,908,2.81647550603
818,909,1.90339938687
819,910,3.57525985984
820,911,2.9034620495
821,912,2.32414236575
822,913,3.48047217909
823,915,2.56296162682
824,916,2.61703177218
825,917,2.79702399863
826,918,2.58228054061
827,919,2.18719613648
828,920,3.53578512884
829,921,2.99725021532
830,922,2.85669754015
831,926,3.02344964048
832,927,2.42143658205
833,928,2.11370074476
834,929,3.2258163675
835,930,3.71442270042
836,931,2.6414013167
837,932,2.10108125671
838,933,1.3772404867
839,934,2.46256864088
840,935,2.5093653176
841,936,2.40737450492
842,937,2.08917507441
843,938,2.31861723019
844,939,1.91659434434
845,940,2.45128482328
846,941,1.83989032398
847,942,3.2710163542
848,943,2.77332778307
849,944,2.89796466763
850,945,2.01727477117
851,946,3.45949837093
852,947,3.3408803648
853,948,2.86529930351
854,951,2.52787230605
855,952,2.44186075744
856,953,3.54477597075
857,954,2.20431366386
858,955,3.50021322944
859,956,3.17168963504
860,957,2.25796816857
861,959,2.96587840638
862,960,1.99724680471
863,961,2.47532692932
864,962,2.61891992838
865,963,2.53303847246
866,964,3.22457069176
867,965,2.41906054651
868,966,2.79321482757
869,967,2.50133111763
870,968,3.25221358217
871,970,2.64077686448
872,971,2.69923299211
873,972,1.6591250171
874,975,1.21013658268
875,976,1.59238904356
876,977,2.45947078891
877,978,2.60300584432
878,979,2.68430500135
879,980,2.77139475061
880,981,2.22578459052
881,982,1.7641999997
882,983,3.1546748974
883,984,2.73680948954
884,985,2.67247056422
885,986,3.10892437137
886,987,2.92065340485
887,988,2.14406793109
888,989,2.05666437982
889,990,3.20678118729
890,991,2.22186973273
891,992,2.69020781486
892,994,2.10477708888
893,996,1.98783646692
894,997,3.30879768505
895,998,2.8792000484
896,999,3.06218683728
897,1000,2.35372204559
898,1001,3.13917942223
899,1003,3.61463173586
900,1004,2.4028375269
901,1005,2.93688542783
902,1007,3.14637359345
903,1008,2.7983902853
904,1009,2.62320864068
905,1010,3.08832289727
906,1011,2.94120461654
907,1012,1.34170120081
908,1013,3.10443614144
909,1015,2.93303897104
910,1016,2.42797230167
911,1017,2.76691912164
912,1020,2.14872131793
913,1021,2.72942706089
914,1022,1.6130729046
915,1023,2.91483403909
916,1024,2.02114839636
917,1025,3.22172419345
918,1026,2.8486505836
919,1027,3.36093308731
920,1028,2.68100641583
921,1029,2.60442679651
922,1030,2.16500391722
923,1031,2.86823380018
924,1032,3.47476808149
925,1033,2.32744409927
926,1034,3.55947560602
927,1035,2.14356545806
928,1036,2.43376010602
929,1037,2.33522427737
930,1038,1.95563975624
931,1039,2.37196219071
932,1040,2.19425429803
933,1041,3.42762776356
934,1043,2.27324563265
935,1044,3.60732942419
936,1045,2.51645558605
937,1046,2.70545975904
938,1047,3.10184006703
939,1048,1.88266033212
940,1049,3.2350094651
941,1050,2.06901393688
942,1051,2.87331157165
943,1052,3.04590009868
944,1053,2.90181222083
945,1054,1.81504779235
946,1055,2.11794906994
947,1056,2.34783122589
948,1057,2.30134565711
949,1058,3.02213390182
950,1061,3.35802776871
951,1062,2.64770067553
952,1063,3.15617447035
953,1064,2.63883531888
954,1065,3.12305164844
955,1066,2.25734523446
956,1067,2.84280919585
957,1069,1.35480898845
958,1070,2.73076516627
959,1071,2.64166653213
960,1074,3.39652846172
961,1075,3.66181481936
962,1076,3.41321925346
963,1077,3.28976015693
964,1078,2.96959252736
965,1079,2.27598436695
966,1080,2.32914397936
967,1081,1.77489507858
968,1082,2.62871076235
969,1083,2.89708907476
970,1085,2.79129313937
971,1086,2.71076558399
972,1087,1.74838708748
973,1089,3.10127434061
974,1090,2.34914892181
975,1091,2.10438845168
976,1092,2.7702574962
977,1093,2.45007314688
978,1094,1.78741541429
979,1095,2.06520566564
980,1096,2.59238467781
981,1097,2.70460048318
982,1098,2.07383541989
983,1099,3.41705988515
984,1100,3.22524756957
985,1102,2.40379841058
986,1103,3.23674980171
987,1104,1.94320883095
988,1105,3.3220103854
989,1106,2.41957251132
990,1108,2.34157227366
991,1109,1.46217923764
992,1110,2.54911847074
993,1111,2.90718385275
994,1112,2.37498690729
995,1113,3.05254636151
996,1116,2.4064647222
997,1117,2.6075913132
998,1118,3.33940770816
999,1119,2.39021005164
1000,1120,2.97462265343
1001,1121,2.82027918831
1002,1122,2.37131653428
1003,1123,2.66712095635
1004,1124,2.53421027509
1005,1125,2.24781280913
1006,1126,2.24931471336
1007,1127,2.45686845
1008,1128,2.53655776171
1009,1130,3.11776820687
1010,1132,2.87007458517
1011,1133,2.69767002252
1012,1134,2.65230389204
1013,1135,3.21620983505
1014,1136,2.5804007559
1015,1137,2.98428402544
1016,1138,2.25444498614
1017,1139,2.4494557566
1018,1140,2.85205475226
1019,1141,2.63338910361
1020,1142,2.74465908101
1021,1143,2.53566762824
1022,1144,3.02511178066
1023,1145,3.39108524818
1024,1146,2.2249155183
1025,1147,3.18834974422
1026,1148,2.95154290867
1027,1149,3.01724961955
1028,1150,2.11046969125
1029,1151,2.47263551581
1030,1152,1.89938510917
1031,1153,1.87461998388
1032,1154,3.13506881357
1033,1155,2.21224751616
1034,1156,3.29706370728
1035,1157,2.26921504899
1036,1158,2.9922661244
1037,1159,3.45855673649
1038,1160,2.36508401627
1039,1161,3.61968713923
1040,1162,2.84103635876
1041,1163,2.47694252761
1042,1164,2.20473244817
1043,1166,2.67712862257
1044,1167,2.90254327198
1045,1169,1.87746844101
1046,1170,3.45389335197
1047,1171,3.26736346166
1048,1173,2.6675472584
1049,1174,2.33700460185
1050,1176,3.33192970654
1051,1177,1.68214977445
1052,1179,3.41084408089
1053,1180,2.46013969284
1054,1181,2.39221036993
1055,1182,3.16547595349
1056,1183,2.82069853261
1057,1184,3.07294044653
1058,1186,3.41603373288
1059,1187,1.3231642408
1060,1188,2.20804813786
1061,1189,2.53223866901
1062,1190,3.43536997453
1063,1191,3.12453476796
1064,1192,3.37548241973
1065,1193,3.45875082947
1066,1194,2.82440068268
1067,1195,2.73911098402
1068,1196,3.2315940876
1069,1197,2.85591742239
1070,1198,2.95717259769
1071,1200,3.12387913331
1072,1201,3.19717141448
1073,1202,3.14609298355
1074,1204,2.41622205739
1075,1205,1.91499612692
1076,1206,3.26943768767
1077,1207,2.47993195317
1078,1208,3.12399081091
1079,1210,2.07244538675
1080,1211,3.02816948174
1081,1213,2.62973112804
1082,1214,1.84554741382
1083,1215,2.3974620638
1084,1216,2.87193507792
1085,1217,2.6468311163
1086,1218,2.66623052773
1087,1219,2.74116486939
1088,1221,2.92876733253
1089,1222,3.10233151391
1090,1223,2.13178380613
1091,1224,3.10675510214
1092,1225,3.32184977965
1093,1226,2.94410091534
1094,1227,2.7799553853
1095,1228,3.71875741837
1096,1229,3.41016724805
1097,1230,1.61351601152
1098,1231,2.60396809124
1099,1233,3.05846186443
1100,1234,2.97414990316
1101,1235,2.30560012707
1102,1236,2.30005535454
1103,1237,2.83331434948
1104,1238,2.29181763082
1105,1240,1.49297491238
1106,1241,1.45424230943
1107,1242,2.739491528
1108,1243,2.21994728509
1109,1244,3.35087509406
1110,1245,2.53173268172
1111,1246,2.03536869719
1112,1247,3.61691545361
1113,1248,3.05811077916
1114,1249,2.58235692346
1115,1250,3.14202921426
1116,1251,1.83705984686
1117,1252,2.68088008786
1118,1253,2.22096621489
1119,1255,2.80090492678
1120,1256,3.48205793471
1121,1257,2.837100384
1122,1258,2.03402411297
1123,1260,2.4159531454
1124,1261,2.92494427614
1125,1262,3.92849957682
1126,1263,1.78903790582
1127,1264,2.15617794847
1128,1265,2.00984217724
1129,1266,3.62769411452
1130,1267,2.50415308578
1131,1269,2.93510747275
1132,1271,2.94991048399
1133,1272,3.03756088705
1134,1273,2.96437726447
1135,1274,1.89460215916
1136,1275,2.59983862364
1137,1276,2.22756793497
1138,1277,2.65704542392
1139,1278,2.98661300895
1140,1279,2.31215106186
1141,1280,3.23409857224
1142,1281,2.97828663337
1143,1282,3.08191099808
1144,1283,2.53703491758
1145,1284,1.86334676703
1146,1285,2.53714043045
1147,1286,2.9513849235
1148,1287,1.96994422537
1149,1288,3.34201034789
1150,1290,2.60162675258
1151,1292,2.28777371269
1152,1293,3.00321125547
1153,1295,2.33603954706
1154,1297,2.78083777059
1155,1298,3.35311389025
1156,1299,2.50344451307
1157,1300,3.39493580314
1158,1301,2.99281411393
1159,1302,2.14262836426
1160,1303,2.75225996737
1161,1304,2.95038615274
1162,1305,1.89406649843
1163,1306,2.40153186772
1164,1307,2.71464551841
1165,1308,2.66989927421
1166,1309,2.56888944072
1167,1310,2.85397642671
1168,1311,3.1936437321
1169,1312,1.94808024737
1170,1313,2.05623721313
1171,1314,2.68767624189
1172,1315,3.37859809406
1173,1316,2.60416057618
1174,1317,2.60928975498
1175,1318,2.95824176707
1176,1319,2.10349931247
1177,1320,3.15445248419
1178,1321,2.19063686739
1179,1323,2.94746693724
1180,1324,2.26823481735
1181,1326,2.62624632796
1182,1327,2.64388765357
1183,1328,1.92776215101
1184,1329,3.3705908134
1185,1330,2.90836822723
1186,1331,3.47464322928
1187,1332,3.24090471946
1188,1333,2.19907433574
1189,1334,3.411770987
1190,1336,2.33903918942
1191,1337,3.7609136199
1192,1338,1.28787011319
1193,1339,1.90685841969
1194,1340,2.88071329294
1195,1342,2.96527579994
1196,1343,3.31247366173
1197,1344,2.13640963836
1198,1345,3.46193608649
1199,1346,3.07040900878
1200,1347,2.89539943368
1201,1348,3.27666518467
1202,1350,2.19850902882
1203,1351,3.06095077276
1204,1352,2.52606622489
1205,1353,2.95216905464
1206,1354,3.54033148842
1207,1355,1.97756306737
1208,1356,2.31655610602
1209,1357,3.13900460591
1210,1358,2.70640870661
1211,1359,2.59812407199
1212,1360,3.11755653652
1213,1361,2.60189084346
1214,1362,2.57847464656
1215,1363,3.43949301847
1216,1364,2.16554029044
1217,1365,2.72794131364
1218,1366,3.35285215957
1219,1367,2.37459682751
1220,1368,2.46955242406
